Symptom,EntrezID,Symbol
C0036572,538,ATP7A
C0036572,4552,MTRR
C0036572,5728,PTEN
C0036572,8450,CUL4B
C0036572,875,CBS
C0036572,6507,SLC1A3
C0036572,6309,SC5D
C0036572,4705,NDUFA10
C0036572,3694,ITGB6
C0036572,2290,FOXG1
C0036572,6709,SPTAN1
C0036572,5063,PAK3
C0036572,1621,DBH
C0036572,55163,PNPO
C0036572,11253,MAN1B1
C0036572,443,ASPA
C0036572,5159,PDGFRB
C0036572,847,CAT
C0036572,210,ALAD
C0036572,4842,NOS1
C0036572,4247,MGAT2
C0036572,3630,INS
C0036572,10000,AKT3
C0036572,3800,KIF5C
C0036572,3703,STT3A
C0036572,5824,PEX19
C0036572,6575,SLC20A2
C0036572,7305,TYROBP
C0036572,6535,SLC6A8
C0036572,1738,DLD
C0036572,1813,DRD2
C0036572,4719,NDUFS1
C0036572,9719,ADAMTSL2
C0036572,6657,SOX2
C0036572,4204,MECP2
C0036572,2146,EZH2
C0036572,2778,GNAS
C0036572,95,ACY1
C0036572,5860,QDPR
C0036572,8481,OFD1
C0036572,8915,BCL10
C0036572,5495,PPM1B
C0036572,29925,GMPPB
C0036572,2018,EMX2
C0036572,5422,POLA1
C0036572,2643,GCH1
C0036572,29929,ALG6
C0036572,10312,TCIRG1
C0036572,59,ACTA2
C0036572,5191,PEX7
C0036572,5979,RET
C0036572,6505,SLC1A1
C0036572,4728,NDUFS8
C0036572,8818,DPM2
C0036572,2558,GABRA5
C0036572,23483,TGDS
C0036572,473,RERE
C0036572,6497,SKI
C0036572,1201,CLN3
C0036572,4089,SMAD4
C0036572,1387,CREBBP
C0036572,9829,DNAJC6
C0036572,9289,ADGRG1
C0036572,3651,PDX1
C0036572,1143,CHRNB4
C0036572,6945,MLX
C0036572,894,CCND2
C0036572,1967,EIF2B1
C0036572,8802,SUCLG1
C0011570,57142,RTN4
C0011570,5020,OXT
C0011570,2289,FKBP5
C0011570,10163,WASF2
C0011570,2908,NR3C1
C0011570,1803,DPP4
C0011570,121278,TPH2
C0011570,5443,POMC
C0011570,51124,IER3IP1
C0011570,5715,PSMD9
C0011570,1565,CYP2D6
C0011570,1325,CORT
C0011570,4128,MAOA
C0011570,6530,SLC6A2
C0011570,1312,COMT
C0011570,3356,HTR2A
C0011570,2625,GATA3
C0011570,6532,SLC6A4
C0011570,8936,WASF1
C0011570,1392,CRH
C0011570,627,BDNF
C0011570,3358,HTR2C
C0011570,7166,TPH1
C0011570,3350,HTR1A
C0011570,1639,DCTN1
C0011570,3363,HTR7
C0001925,2262,GPC5
C0001925,5743,PTGS2
C0001925,7827,NPHS2
C0001925,5972,REN
C0001925,4868,NPHS1
C0001925,3569,IL6
C0001925,5189,PEX1
C0001925,3630,INS
C0001925,8440,NCK2
C0001925,1356,CP
C0001925,6648,SOD2
C0001925,952,CD38
C0001925,85480,TSLP
C0001925,3953,LEPR
C0001925,183,AGT
C0001925,406937,MIR145
C0001925,2776,GNAQ
C0001925,4690,NCK1
C0001925,1636,ACE
C0001925,406919,MIR130A
C0001925,834,CASP1
C0001925,7124,TNF
C0001925,29108,PYCARD
C0033687,8516,ITGA8
C0033687,1285,COL4A3
C0033687,5972,REN
C0033687,1803,DPP4
C0033687,8029,CUBN
C0033687,7225,TRPC6
C0033687,5443,POMC
C0033687,335,APOA1
C0033687,3117,HLA-DQA1
C0033687,6647,SOD1
C0033687,1773,DNASE1
C0033687,1508,CTSB
C0033687,9949,AMMECR1
C0033687,567,B2M
C0033687,2717,GLA
C0033687,4210,MEFV
C0033687,3643,INSR
C0033687,4758,NEU1
C0033687,3675,ITGA3
C0033687,7040,TGFB1
C0033687,3458,IFNG
C0033687,2542,SLC37A4
C0033687,2074,ERCC6
C0033687,355,FAS
C0033687,7422,VEGFA
C0033687,2182,ACSL4
C0033687,5743,PTGS2
C0033687,94025,MUC16
C0033687,3162,HMOX1
C0033687,50485,SMARCAL1
C0033687,54443,ANLN
C0033687,5062,PAK2
C0033687,23630,KCNE5
C0033687,8440,NCK2
C0033687,4627,MYH9
C0033687,3115,HLA-DPB1
C0033687,5076,PAX2
C0033687,3913,LAMB2
C0033687,26608,TBL2
C0033687,6390,SDHB
C0033687,5373,PMM2
C0033687,9640,ZNF592
C0033687,1776,DNASE1L3
C0033687,2335,FN1
C0033687,4358,MPV17
C0033687,1161,ERCC8
C0033687,1493,CTLA4
C0033687,185,AGTR1
C0033687,396,ARHGDIA
C0033687,6928,HNF1B
C0033687,23095,KIF1B
C0033687,1352,COX10
C0033687,51196,PLCE1
C0033687,1287,COL4A5
C0033687,3106,HLA-B
C0033687,2969,GTF2I
C0033687,9935,MAFB
C0033687,4010,LMX1B
C0033687,540,ATP7B
C0033687,1514,CTSL
C0033687,11093,ADAMTS13
C0033687,22909,FAN1
C0033687,4868,NPHS1
C0033687,1340,COX6B1
C0033687,213,ALB
C0033687,2006,ELN
C0033687,26762,HAVCR1
C0033687,387,RHOA
C0033687,4036,LRP2
C0033687,3123,HLA-DRB1
C0033687,183,AGT
C0033687,5625,PRODH
C0033687,9569,GTF2IRD1
C0033687,5800,PTPRO
C0033687,4690,NCK1
C0033687,7428,VHL
C0033687,1184,CLCN5
C0033687,241,ALOX5AP
C0033687,6696,SPP1
C0033687,26191,PTPN22
C0033687,950,SCARB2
C0033687,8481,OFD1
C0033687,3164,NR4A1
C0033687,4952,OCRL
C0033687,25970,SH2B1
C0033687,6337,SCNN1A
C0033687,6341,SCO1
C0033687,3172,HNF4A
C0033687,51204,TACO1
C0033687,5657,PRTN3
C0033687,4643,MYO1E
C0033687,9031,BAZ1B
C0033687,6392,SDHD
C0033687,7827,NPHS2
C0033687,5982,RFC2
C0033687,81,ACTN4
C0033687,2538,G6PC
C0033687,3557,IL1RN
C0033687,11277,TREX1
C0033687,5979,RET
C0033687,3984,LIMK1
C0033687,3952,LEP
C0033687,1497,CTNS
C0033687,5058,PAK1
C0033687,4000,LMNA
C0033687,2990,GUSB
C0033687,1962,EHHADH
C0033687,25974,MMACHC
C0033687,8526,DGKE
C0033687,2243,FGA
C0033687,1536,CYBB
C0033687,54938,SARS2
C0033687,4069,LYZ
C0033687,7461,CLIP2
C0033687,51004,COQ6
C0033687,3931,LCAT
C0033687,1286,COL4A4
C0033687,23607,CD2AP
C0033687,5465,PPARA
C0033687,348,APOE
C0033687,22868,FASTKD2
C0020615,37,ACADVL
C0020615,2645,GCK
C0020615,178,AGL
C0020615,34,ACADM
C0020615,2641,GCG
C0020615,1376,CPT2
C0020615,2538,G6PC
C0020615,6566,SLC16A1
C0020615,3630,INS
C0020615,3767,KCNJ11
C0020615,2746,GLUD1
C0020615,3643,INSR
C0020615,1374,CPT1A
C0020615,2203,FBP1
C0020615,33,ACADL
C0020615,788,SLC25A20
C0020615,2998,GYS2
C0020615,6833,ABCC8
C0020615,1392,CRH
C0020615,3033,HADH
C0020615,208,AKT2
C0032914,9370,ADIPOQ
C0032914,5020,OXT
C0032914,4846,NOS3
C0032914,5972,REN
C0032914,967,CD63
C0032914,2147,F2
C0032914,92,ACVR2A
C0032914,6403,SELP
C0032914,3953,LEPR
C0032914,3383,ICAM1
C0032914,308,ANXA5
C0032914,6401,SELE
C0032914,2152,F3
C0032914,55000,TUG1
C0032914,7043,TGFB3
C0032914,29124,LGALS13
C0032914,7422,VEGFA
C0032914,115677,NOSTRIN
C0032914,3684,ITGAM
C0032914,5055,SERPINB2
C0032914,2321,FLT1
C0032914,8038,ADAM12
C0032914,3814,KISS1
C0032914,3162,HMOX1
C0032914,4524,MTHFR
C0032914,5054,SERPINE1
C0032914,10468,FST
C0032914,5281,PIGF
C0032914,7056,THBD
C0032914,5228,PGF
C0032914,3484,IGFBP1
C0032914,133,ADM
C0032914,3091,HIF1A
C0032914,5069,PAPPA
C0032914,185,AGTR1
C0032914,3606,IL18
C0032914,1392,CRH
C0032914,283120,H19
C0032914,3586,IL10
C0032914,186,AGTR2
C0032914,1906,EDN1
C0032914,3625,INHBB
C0032914,4973,OLR1
C0032914,847,CAT
C0032914,3791,KDR
C0032914,4843,NOS2
C0032914,2022,ENG
C0032914,183,AGT
C0032914,3135,HLA-G
C0032914,3291,HSD11B2
C0032914,4012,LNPEP
C0032914,23564,DDAH2
C0032914,350,APOH
C0032914,2028,ENPEP
C0032914,7412,VCAM1
C0032914,2153,F5
C0032914,6402,SELL
C0032914,7124,TNF
C0032914,174,AFP
C0032914,3623,INHA
C0032914,6866,TAC3
C0032914,3569,IL6
C0032914,2878,GPX3
C0032914,64073,C19orf33
C0032914,64324,NSD1
C0032914,3952,LEP
C0032914,30816,ERVW-1
C0032914,7450,VWF
C0032914,462,SERPINC1
C0032914,4878,NPPA
C0032914,10761,PLAC1
C0032914,219736,STOX1
C0032914,3827,KNG1
C0032914,5327,PLAT
C0032914,3030,HADHA
C0032914,100124700,HOTAIR
C0032914,2052,EPHX1
C0032914,1471,CST3
C0032914,10699,CORIN
C0338591,4221,MEN1
C0338591,1512,CTSH
C0338591,5621,PRNP
C0338591,5663,PSEN1
C0338591,8654,PDE5A
C0338591,27445,PCLO
C0338591,126364,LRRC25
C0338591,6403,SELP
C0338591,3119,HLA-DQB1
C0338591,3123,HLA-DRB1
C0338591,5542,PRB1
C0338591,9244,CRLF1
C0338591,2353,FOS
C0338591,3060,HCRT
C0338591,4340,MOG
C0338591,22891,ZNF365
C0338591,501,ALDH7A1
C0338591,5032,P2RY11
C0338591,1316,KLF6
C0338591,6117,RPA1
C0338591,2033,EP300
C0338591,7292,TNFSF4
C0338591,627,BDNF
C0338591,4153,MBL2
C0338591,759,CA1
C0700590,779,CACNA1S
C0700590,6571,SLC18A2
C0700590,1293,COL6A3
C0700590,5621,PRNP
C0700590,6391,SDHC
C0700590,7015,TERT
C0700590,10892,MALT1
C0700590,27086,FOXP1
C0700590,51750,RTEL1
C0700590,55135,WRAP53
C0700590,667,DST
C0700590,3857,KRT9
C0700590,6833,ABCC8
C0700590,330,BIRC3
C0700590,10555,AGPAT2
C0700590,3492,IGH
C0700590,627,BDNF
C0700590,3717,JAK2
C0700590,23529,CLCF1
C0700590,8710,SERPINB7
C0700590,4221,MEN1
C0700590,26277,TINF2
C0700590,6578,SLCO2A1
C0700590,2556,GABRA3
C0700590,3508,IGHMBP2
C0700590,3853,KRT6A
C0700590,3868,KRT16
C0700590,6390,SDHB
C0700590,9244,CRLF1
C0700590,7012,TERC
C0700590,8929,PHOX2B
C0700590,3074,HEXB
C0700590,6335,SCN9A
C0700590,23095,KIF1B
C0700590,1292,COL6A2
C0700590,429,ASCL1
C0700590,547,KIF1A
C0700590,3106,HLA-B
C0700590,3593,IL12B
C0700590,3861,KRT14
C0700590,26580,BSCL2
C0700590,7066,THPO
C0700590,55505,NOP10
C0700590,5073,PARN
C0700590,3767,KCNJ11
C0700590,5604,MAP2K1
C0700590,6927,HNF1A
C0700590,3248,HPGD
C0700590,3848,KRT1
C0700590,1644,DDC
C0700590,7428,VHL
C0700590,5605,MAP2K2
C0700590,3145,HMBS
C0700590,857,CAV1
C0700590,8915,BCL10
C0700590,1291,COL6A1
C0700590,3094,HINT1
C0700590,3728,JUP
C0700590,3172,HNF4A
C0700590,3872,KRT17
C0700590,6392,SDHD
C0700590,8517,IKBKG
C0700590,5979,RET
C0700590,7351,UCP2
C0700590,3854,KRT6B
C0700590,2517,FUCA1
C0700590,11280,SCN11A
C0700590,3852,KRT5
C0700590,1736,DKC1
C0700590,2353,FOS
C0700590,4352,MPL
C0700590,55651,NHP2
C0700590,1908,EDN3
C0700590,5696,PSMB8
C0700590,2261,FGFR3
C0700590,9049,AIP
C0700590,6945,MLX
C0700590,3977,LIFR
C0700590,5468,PPARG
C0700590,2668,GDNF
C0700590,8802,SUCLG1
C0019572,9060,PAPSS2
C0019572,4853,NOTCH2
C0019572,3756,KCNH1
C0019572,5566,PRKACA
C0019572,2799,GNS
C0019572,2263,FGFR2
C0019572,2908,NR3C1
C0019572,10847,SRCAP
C0019572,10806,SDCCAG8
C0019572,5443,POMC
C0019572,26580,BSCL2
C0019572,8085,KMT2D
C0019572,5468,PPARG
C0019572,582,BBS1
C0019572,9509,ADAMTS2
C0019572,4669,NAGLU
C0019572,411,ARSB
C0019572,5506,PPP1R3A
C0019572,9210,BMP15
C0019572,2316,FLNA
C0019572,7319,UBE2A
C0019572,1020,CDK5
C0019572,8243,SMC1A
C0019572,4313,MMP2
C0019572,10128,LRPPRC
C0019572,4000,LMNA
C0019572,5573,PRKAR1A
C0019572,2990,GUSB
C0019572,6448,SGSH
C0019572,1387,CREBBP
C0019572,54361,WNT4
C0019572,585,BBS4
C0019572,2074,ERCC6
C0019572,7403,KDM6A
C0019572,10555,AGPAT2
C0019572,857,CAV1
C0019572,2033,EP300
C0019572,2492,FSHR
C0019572,54187,NANS
C0019572,8195,MKKS
C0019572,3425,IDUA
C0019572,9049,AIP
C0019572,25836,NIPBL
C0019572,9126,SMC3
C0019572,54453,RIN2
C0019572,9563,H6PD
C0006625,545,ATR
C0006625,4512,COX1
C0006625,5743,PTGS2
C0006625,5116,PCNT
C0006625,10733,PLK4
C0006625,1293,COL6A3
C0006625,10479,SLC9A6
C0006625,4591,TRIM37
C0006625,1062,CENPE
C0006625,3569,IL6
C0006625,8398,PLA2G6
C0006625,207,AKT1
C0006625,2073,ERCC5
C0006625,4683,NBN
C0006625,4514,COX3
C0006625,2071,ERCC3
C0006625,8803,SUCLA2
C0006625,939,CD27
C0006625,5428,POLG
C0006625,4535,ND1
C0006625,6535,SLC6A8
C0006625,10293,TRAIP
C0006625,5744,PTHLH
C0006625,3643,INSR
C0006625,22995,CEP152
C0006625,1890,TYMP
C0006625,7040,TGFB1
C0006625,3988,LIPA
C0006625,2068,ERCC2
C0006625,1004,CDH6
C0006625,5932,RBBP8
C0006625,1303,COL12A1
C0006625,4204,MECP2
C0006625,7538,ZFP36
C0006625,4541,ND6
C0006625,50484,RRM2B
C0006625,1292,COL6A2
C0006625,4513,COX2
C0006625,51738,GHRL
C0006625,4538,ND4
C0006625,4540,ND5
C0006625,8450,CUL4B
C0006625,3576,CXCL8
C0006625,7124,TNF
C0006625,7132,TNFRSF1A
C0006625,1291,COL6A1
C0006625,5728,PTEN
C0006625,2072,ERCC4
C0006625,9935,MAFB
C0006625,9663,LPIN2
C0027498,5290,PIK3CA
C0027498,3592,IL12A
C0027498,3691,ITGB4
C0027498,4512,COX1
C0027498,9940,DLEC1
C0027498,1499,CTNNB1
C0027498,6391,SDHC
C0027498,4292,MLH1
C0027498,10892,MALT1
C0027498,27086,FOXP1
C0027498,3663,IRF5
C0027498,2717,GLA
C0027498,1230,CCR1
C0027498,4210,MEFV
C0027498,6389,SDHA
C0027498,2956,MSH6
C0027498,5053,PAH
C0027498,72,ACTG2
C0027498,355,FAS
C0027498,330,BIRC3
C0027498,3492,IGH
C0027498,4513,COX2
C0027498,5378,PMS1
C0027498,6598,SMARCB1
C0027498,3815,KIT
C0027498,10320,IKZF1
C0027498,7099,TLR4
C0027498,3115,HLA-DPB1
C0027498,3845,KRAS
C0027498,26608,TBL2
C0027498,6390,SDHB
C0027498,8302,KLRC4
C0027498,6049,RNF6
C0027498,3988,LIPA
C0027498,5395,PMS2
C0027498,1776,DNASE1L3
C0027498,1235,CCR6
C0027498,1493,CTLA4
C0027498,538,ATP7A
C0027498,554,AVPR2
C0027498,6775,STAT4
C0027498,5728,PTEN
C0027498,3586,IL10
C0027498,3106,HLA-B
C0027498,2969,GTF2I
C0027498,4902,NRTN
C0027498,1376,CPT2
C0027498,22909,FAN1
C0027498,7048,TGFBR2
C0027498,359,AQP2
C0027498,2006,ELN
C0027498,7148,TNXB
C0027498,3123,HLA-DRB1
C0027498,4436,MSH2
C0027498,9569,GTF2IRD1
C0027498,4535,ND1
C0027498,4072,EPCAM
C0027498,3141,HLCS
C0027498,7428,VHL
C0027498,27030,MLH3
C0027498,3145,HMBS
C0027498,720,C4A
C0027498,1910,EDNRB
C0027498,51752,ERAP1
C0027498,10512,SEMA3C
C0027498,4541,ND6
C0027498,26191,PTPN22
C0027498,857,CAV1
C0027498,5156,PDGFRA
C0027498,51741,WWOX
C0027498,8915,BCL10
C0027498,672,BRCA1
C0027498,3655,ITGA6
C0027498,5657,PRTN3
C0027498,2592,GALT
C0027498,9031,BAZ1B
C0027498,5982,RFC2
C0027498,1889,ECE1
C0027498,5979,RET
C0027498,7490,WT1
C0027498,3984,LIMK1
C0027498,673,BRAF
C0027498,4514,COX3
C0027498,2130,EWSR1
C0027498,4629,MYH11
C0027498,1908,EDN3
C0027498,7461,CLIP2
C0027498,1371,CPOX
C0027498,4538,ND4
C0027498,4540,ND5
C0027498,2668,GDNF
C0018777,2314,FLII
C0018777,2317,FLNB
C0018777,7275,TUB
C0018777,55624,POMGNT1
C0018777,6101,RP1
C0018777,10194,TSHZ1
C0018777,583,BBS2
C0018777,51715,RAB23
C0018777,2697,GJA1
C0018777,6010,RHO
C0018777,6102,RP2
C0018777,7399,USH2A
C0018777,10594,PRPF8
C0018777,5648,MASP1
C0018777,10210,TOPORS
C0018777,4117,MAK
C0018777,4751,NEK2
C0018777,5145,PDE6A
C0018777,6295,SAG
C0018777,9533,POLR1C
C0018777,23568,ARL2BP
C0018777,1259,CNGA1
C0018777,5158,PDE6B
C0018777,9742,IFT140
C0018777,90,ACVR1
C0018777,9632,SEC24C
C0018777,5396,PRRX1
C0018777,9487,PIGL
C0018777,1406,CRX
C0018777,9343,EFTUD2
C0018777,9401,RECQL4
C0018777,2263,FGFR2
C0018777,6949,TCOF1
C0018777,6899,TBX1
C0018777,10743,RAI1
C0018777,8085,KMT2D
C0018777,7287,TULP1
C0018777,5995,RGR
C0018777,23384,SPECC1L
C0018777,5906,RAP1A
C0018777,10262,SF3B4
C0018777,5456,POU3F4
C0018777,8243,SMC1A
C0018777,6885,MAP3K7
C0018777,6094,ROM1
C0018777,26137,ZBTB20
C0018777,4854,NOTCH3
C0018777,7439,BEST1
C0018777,7403,KDM6A
C0018777,6628,SNRPB
C0018777,5885,RAD21
C0018777,23426,GRIP1
C0018777,27019,DNAI1
C0018777,2706,GJB2
C0018777,6121,RPE65
C0018777,257,ALX3
C0018777,10002,NR2E3
C0018777,6103,RPGR
C0018777,1909,EDNRA
C0018777,6239,RREB1
C0018777,4222,MEOX1
C0018777,9227,LRAT
C0018777,51082,POLR1D
C0018777,6495,SIX1
C0018777,23418,CRB1
C0018777,5949,RBP3
C0018777,26121,PRPF31
C0018777,1258,CNGB1
C0018777,5238,PGM3
C0018777,9128,PRPF4
C0018777,3614,IMPDH1
C0018777,762,CA4
C0018777,26160,IFT172
C0018777,6100,RP9
C0018777,1146,CHRNG
C0018777,50964,SOST
C0018777,10907,TXNL4A
C0018777,8642,DCHS1
C0018777,1280,COL2A1
C0018777,24,ABCA4
C0018777,24148,PRPF6
C0018777,8481,OFD1
C0018777,4041,LRP5
C0018777,8842,PROM1
C0018777,421,ARVCF
C0018777,9126,SMC3
C0018777,25836,NIPBL
C0018777,5075,PAX1
C0018777,4853,NOTCH2
C0018777,10461,MERTK
C0018777,7290,HIRA
C0018777,7401,CLRN1
C0018777,29072,SETD2
C0018777,10804,GJB6
C0018777,6392,SDHD
C0018777,2812,GP1BB
C0018777,5908,RAP1B
C0018777,6017,RLBP1
C0018777,23020,SNRNP200
C0018777,9241,NOG
C0018777,5447,POR
C0018777,9129,PRPF3
C0018777,2979,GUCA1B
C0018777,25794,FSCN2
C0018777,2138,EYA1
C0018777,2316,FLNA
C0018777,2623,GATA1
C0018777,5148,PDE6G
C0018777,8792,TNFRSF11A
C0018777,1312,COMT
C0018777,3420,IDH3B
C0018777,5961,PRPH2
C0018777,6497,SKI
C0018777,11107,PRDM5
C0018777,10297,APC2
C0018777,4901,NRL
C0018777,8626,TP63
C0018777,2261,FGFR3
C0018777,2077,ERF
C0018777,7020,TFAP2A
C0018777,1723,DHODH
C0015967,9051,PSTPIP1
C0015967,3543,IGLL1
C0015967,3592,IL12A
C0015967,374569,ASPG
C0015967,5443,POMC
C0015967,6774,STAT3
C0015967,5621,PRNP
C0015967,1896,EDA
C0015967,10892,MALT1
C0015967,2488,FSHB
C0015967,27086,FOXP1
C0015967,3981,LIG4
C0015967,1230,CCR1
C0015967,667,DST
C0015967,4210,MEFV
C0015967,100,ADA
C0015967,3552,IL1A
C0015967,596,BCL2
C0015967,1535,CYBA
C0015967,3356,HTR2A
C0015967,3458,IFNG
C0015967,3146,HMGB1
C0015967,355,FAS
C0015967,330,BIRC3
C0015967,8676,STX11
C0015967,3492,IGH
C0015967,3717,JAK2
C0015967,6557,SLC12A1
C0015967,2072,ERCC4
C0015967,9663,LPIN2
C0015967,7454,WAS
C0015967,1440,CSF3
C0015967,5743,PTGS2
C0015967,5897,RAG2
C0015967,10320,IKZF1
C0015967,472,ATM
C0015967,1589,CYP21A2
C0015967,595,CCND1
C0015967,7099,TLR4
C0015967,4830,NME1
C0015967,2073,ERCC5
C0015967,3394,IRF8
C0015967,2548,GAA
C0015967,3115,HLA-DPB1
C0015967,3155,HMGCL
C0015967,55636,CHD7
C0015967,939,CD27
C0015967,8302,KLRC4
C0015967,2203,FBP1
C0015967,6929,TCF3
C0015967,4854,NOTCH3
C0015967,973,CD79A
C0015967,1493,CTLA4
C0015967,204,AK2
C0015967,3930,LBR
C0015967,477,ATP1A2
C0015967,554,AVPR2
C0015967,6775,STAT4
C0015967,1392,CRH
C0015967,3758,KCNJ1
C0015967,3106,HLA-B
C0015967,26525,IL36RN
C0015967,3586,IL10
C0015967,3593,IL12B
C0015967,6261,RYR1
C0015967,613,BCR
C0015967,773,CACNA1A
C0015967,4689,NCF4
C0015967,9536,PTGES
C0015967,7456,WIPF1
C0015967,604,BCL6
C0015967,11093,ADAMTS13
C0015967,7508,XPC
C0015967,3043,HBB
C0015967,4842,NOS1
C0015967,359,AQP2
C0015967,3507,IGHM
C0015967,55315,SLC29A3
C0015967,6648,SOD2
C0015967,3123,HLA-DRB1
C0015967,25,ABL1
C0015967,6690,SPINK1
C0015967,3440,IFNA2
C0015967,3575,IL7R
C0015967,3561,IL2RG
C0015967,720,C4A
C0015967,1991,ELANE
C0015967,51752,ERAP1
C0015967,6556,SLC11A1
C0015967,4282,MIF
C0015967,26191,PTPN22
C0015967,3558,IL2
C0015967,1643,DDB2
C0015967,2153,F5
C0015967,8915,BCL10
C0015967,4598,MVK
C0015967,3576,CXCL8
C0015967,6023,RMRP
C0015967,7124,TNF
C0015967,23175,LPIN1
C0015967,7507,XPA
C0015967,3350,HTR1A
C0015967,5896,RAG1
C0015967,5295,PIK3R1
C0015967,5657,PRTN3
C0015967,1130,LYST
C0015967,121278,TPH2
C0015967,11277,TREX1
C0015967,861,RUNX1
C0015967,5644,PRSS1
C0015967,3569,IL6
C0015967,551,AVP
C0015967,2071,ERCC3
C0015967,4688,NCF2
C0015967,2068,ERCC2
C0015967,5617,PRL
C0015967,1536,CYBB
C0015967,4621,MYH3
C0015967,695,BTK
C0015967,249,ALPL
C0015967,3553,IL1B
C0015967,7132,TNFRSF1A
C0015967,29760,BLNK
C0015967,6945,MLX
C0015967,974,CD79B
C0015967,1277,COL1A1
C3552463,1806,DPYD
C3552463,10616,RBCK1
C3552463,51103,NDUFAF1
C3552463,10667,FARS2
C3552463,4722,NDUFS3
C3552463,3340,NDST1
C3552463,1811,SLC26A3
C3552463,10892,MALT1
C3552463,10978,CLP1
C3552463,1174,AP1S1
C3552463,1482,NKX2-5
C3552463,4723,NDUFV1
C3552463,6519,SLC3A1
C3552463,1594,CYP27B1
C3552463,5648,MASP1
C3552463,3981,LIG4
C3552463,4337,MOCS1
C3552463,667,DST
C3552463,5261,PHKG2
C3552463,4729,NDUFV2
C3552463,5053,PAH
C3552463,54361,WNT4
C3552463,5631,PRPS1
C3552463,4709,NDUFB3
C3552463,4715,NDUFB9
C3552463,7531,YWHAE
C3552463,7466,WFS1
C3552463,158,ADSL
C3552463,4694,NDUFA1
C3552463,7421,VDR
C3552463,1716,DGUOK
C3552463,9401,RECQL4
C3552463,987,LRBA
C3552463,3090,HIC1
C3552463,1294,COL7A1
C3552463,6901,TAZ
C3552463,3162,HMOX1
C3552463,4645,MYO5B
C3552463,7259,TSPYL1
C3552463,242,ALOX12B
C3552463,1828,DSG1
C3552463,2187,FANCB
C3552463,29078,NDUFAF4
C3552463,1727,CYB5R3
C3552463,26503,SLC17A5
C3552463,6664,SOX11
C3552463,25915,NDUFAF3
C3552463,5932,RBBP8
C3552463,3988,LIPA
C3552463,6555,SLC10A2
C3552463,54880,BCOR
C3552463,1807,DPYS
C3552463,1588,CYP19A1
C3552463,7201,TRHR
C3552463,8260,NAA10
C3552463,9581,PREPL
C3552463,3033,HADH
C3552463,3000,GUCY2D
C3552463,5256,PHKA2
C3552463,55180,LINS1
C3552463,4125,MAN2B1
C3552463,2290,FOXG1
C3552463,4720,NDUFS2
C3552463,3861,KRT14
C3552463,51128,SAR1B
C3552463,26227,PHGDH
C3552463,51067,YARS2
C3552463,5826,ABCD4
C3552463,7518,XRCC4
C3552463,29887,SNX10
C3552463,10716,TBR1
C3552463,4868,NPHS1
C3552463,5048,PAFAH1B1
C3552463,5824,PEX19
C3552463,6898,TAT
C3552463,3141,HLCS
C3552463,4719,NDUFS1
C3552463,4724,NDUFS4
C3552463,1186,CLCN7
C3552463,8642,DCHS1
C3552463,23322,RPGRIP1L
C3552463,26235,FBXL4
C3552463,8600,TNFSF11
C3552463,51010,EXOSC3
C3552463,2778,GNAS
C3552463,8481,OFD1
C3552463,5495,PPM1B
C3552463,7849,PAX8
C3552463,4867,NPHP1
C3552463,7067,THRA
C3552463,10312,TCIRG1
C3552463,9841,ZBTB24
C3552463,10165,SLC25A13
C3552463,6697,SPR
C3552463,551,AVP
C3552463,673,BRAF
C3552463,25942,SIN3A
C3552463,3852,KRT5
C3552463,8671,SLC4A4
C3552463,10841,FTCD
C3552463,1497,CTNS
C3552463,4000,LMNA
C3552463,6528,SLC5A5
C3552463,55651,NHP2
C3552463,4726,NDUFS6
C3552463,50617,ATP6V0A4
C3552463,11019,LIAS
C3552463,4338,MOCS2
C3552463,55572,FOXRED1
C3552463,31,ACACA
C3552463,8802,SUCLG1
C0023014,1806,DPYD
C0023014,6533,SLC6A6
C0023014,56034,PDGFC
C0023014,93986,FOXP2
C0023014,2628,GATM
C0023014,2903,GRIN2A
C0023014,9188,DDX21
C0023014,2593,GAMT
C0023014,5046,PCSK6
C0023014,1404,HAPLN1
C0023014,26040,SETBP1
C0023014,53335,BCL11A
C0023014,6535,SLC6A8
C0023014,1431,CS
C0023014,85358,SHANK3
C0023014,84700,MYO18B
C0023014,26047,CNTNAP2
C0023014,2077,ERF
C0023014,383,ARG1
C0023014,4942,OAT
C0023014,5728,PTEN
C0023014,3737,KCNA2
C0023014,9378,NRXN1
C0015672,9051,PSTPIP1
C0015672,6658,SOX3
C0015672,4744,NEFH
C0015672,5446,PON3
C0015672,3543,IGLL1
C0015672,5290,PIK3CA
C0015672,2736,GLI2
C0015672,3592,IL12A
C0015672,8797,TNFRSF10A
C0015672,4512,COX1
C0015672,6571,SLC18A2
C0015672,55624,POMGNT1
C0015672,9782,MATR3
C0015672,6204,RPS10
C0015672,27249,MMADHC
C0015672,25978,CHMP2B
C0015672,6391,SDHC
C0015672,6229,RPS24
C0015672,6201,RPS7
C0015672,4292,MLH1
C0015672,10892,MALT1
C0015672,27086,FOXP1
C0015672,1482,NKX2-5
C0015672,54209,TREM2
C0015672,6647,SOD1
C0015672,3077,HFE
C0015672,6519,SLC3A1
C0015672,2717,GLA
C0015672,1230,CCR1
C0015672,4210,MEFV
C0015672,6389,SDHA
C0015672,2056,EPO
C0015672,6340,SCNN1G
C0015672,4791,NFKB2
