ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,GeneForms,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
vinclozolin,C025643,50471-44-8,AR,367,protein,Homo sapiens,9606,vinclozolin binds to and results in decreased activity of AR protein,affects^binding|decreases^activity,15483189|16417039|16750840|20438827|23558297
vinclozolin,C025643,50471-44-8,ESR1,2099,protein,Homo sapiens,9606,vinclozolin binds to and results in increased activity of ESR1 protein,affects^binding|increases^activity,16626760|16750840|33049310
vinclozolin,C025643,50471-44-8,ESR2,2100,protein,Homo sapiens,9606,vinclozolin binds to and results in increased activity of ESR2 protein,affects^binding|increases^activity,16626760|16750840
vinclozolin,C025643,50471-44-8,NR1I2,8856,protein,Homo sapiens,9606,vinclozolin binds to and results in increased activity of NR1I2 protein,affects^binding|increases^activity,33049310
vinclozolin,C025643,50471-44-8,NR3C2,4306,protein,Homo sapiens,9606,vinclozolin binds to and results in decreased activity of NR3C2 protein,affects^binding|decreases^activity,16750840
vinclozolin,C025643,50471-44-8,PGR,5241,protein,Homo sapiens,9606,vinclozolin binds to and results in decreased activity of PGR protein,affects^binding|decreases^activity,16750840
vinclozolin,C025643,50471-44-8,PPARG,5468,protein,Homo sapiens,9606,vinclozolin binds to and results in increased activity of PPARG protein,affects^binding|increases^activity,33049310
vinclozolin,C025643,50471-44-8,SLC39A9,55334,protein,Homo sapiens,9606,vinclozolin inhibits the reaction [Testosterone binds to SLC39A9 protein],affects^binding|decreases^reaction,31152826
vinclozolin,C025643,50471-44-8,THRA,7067,protein,Homo sapiens,9606,vinclozolin binds to and results in increased activity of THRA protein,affects^binding|increases^activity,33049310
vinclozolin,C025643,50471-44-8,THRB,7068,protein,Homo sapiens,9606,vinclozolin binds to and results in increased activity of THRB protein,affects^binding|increases^activity,33049310
Vincristine,D014750,,ESR1,2099,protein,Homo sapiens,9606,Vincristine binds to and results in decreased activity of ESR1 protein,affects^binding|decreases^activity,25752796
Vincristine,D014750,,THRA,7067,protein,Homo sapiens,9606,Vincristine binds to and results in decreased activity of THRA protein,affects^binding|decreases^activity,25752796
Viper Venoms,D014757,,F10,2159,protein,Homo sapiens,9606,Viper Venoms binds to and results in decreased activity of F10 protein modified form,affects^binding|decreases^activity,30239061
virodhamine,C456739,,CNR2,1269,protein,Homo sapiens,9606,Pertussis Toxin inhibits the reaction [[virodhamine binds to and results in increased activity of CNR2 protein] inhibits the reaction [Colforsin results in increased abundance of Cyclic AMP]],affects^binding|decreases^reaction|increases^abundance|increases^activity,17558435
virodhamine,C456739,,PPARA,5465,protein,Homo sapiens,9606,virodhamine binds to and results in increased activity of PPARA protein,affects^binding|increases^activity,17906680
Vitamin A,D014801,11103-57-4,ALB,213,protein,Homo sapiens,9606,Vitamin A binds to ALB protein,affects^binding,17184834
Vitamin A,D014801,11103-57-4,APOD,347,protein,Homo sapiens,9606,Vitamin A binds to APOD protein,affects^binding,16461020
Vitamin A,D014801,11103-57-4,PTGDS,5730,protein,Homo sapiens,9606,Vitamin A binds to PTGDS protein,affects^binding,16461020
Vitamin A,D014801,11103-57-4,RBP4,5950,protein,Homo sapiens,9606,Fenretinide analog inhibits the reaction [Vitamin A promotes the reaction [RBP4 protein binds to TTR protein]],affects^binding|decreases^reaction|increases^reaction,21591606
Vitamin A,D014801,11103-57-4,TTR,7276,protein,Homo sapiens,9606,Fenretinide analog inhibits the reaction [Vitamin A promotes the reaction [RBP4 protein binds to TTR protein]],affects^binding|decreases^reaction|increases^reaction,21591606
Vitamin B 12,D014805,68-19-9,GUCY1A1,2982,protein,Homo sapiens,9606,"3-(4-Amino-5-cyclopropylpyrimidine-2-yl)-1-(2-fluorobenzyl)-1H-pyrazolo(3,4-b)pyridine promotes the reaction [Vitamin B 12 results in increased activity of [GUCY1A1 protein binds to GUCY1B1 protein]]",affects^binding|increases^activity|increases^reaction,22171090
Vitamin B 12,D014805,68-19-9,GUCY1B1,2983,protein,Homo sapiens,9606,"3-(4-Amino-5-cyclopropylpyrimidine-2-yl)-1-(2-fluorobenzyl)-1H-pyrazolo(3,4-b)pyridine promotes the reaction [Vitamin B 12 results in increased activity of [GUCY1A1 protein binds to GUCY1B1 protein]]",affects^binding|increases^activity|increases^reaction,22171090
Vitamin B 12,D014805,68-19-9,MMACHC,25974,protein,Homo sapiens,9606,Vitamin B 12 analog binds to MMACHC protein,affects^binding,19700356
Vitamin B 12,D014805,68-19-9,MTR,4548,protein,Homo sapiens,9606,Vitamin B 12 binds to MTR protein,affects^binding,17477549
Vitamin B 12,D014805,68-19-9,TCN2,6948,protein,Homo sapiens,9606,TCN2 protein binds to and results in increased uptake of Vitamin B 12,affects^binding|increases^uptake,14632784
Vitamin D,D014807,1406-16-2,ALB,213,protein,Homo sapiens,9606,Vitamin D binds to ALB protein,affects^binding,25590278
Vitamin D,D014807,1406-16-2,GC,2638,protein,Homo sapiens,9606,GC protein polymorphism binds to Vitamin D metabolite,affects^binding,8370586
Vitamin D,D014807,1406-16-2,NCOA1,8648,protein,Homo sapiens,9606,Vitamin D analog promotes the reaction [VDR protein binds to NCOA1 protein],affects^binding|increases^reaction,21917910
Vitamin D,D014807,1406-16-2,NCOR2,9612,protein,Homo sapiens,9606,Vitamin D analog inhibits the reaction [NCOR2 protein binds to CYP24A1 promoter],affects^binding|decreases^reaction,21917910
Vitamin D,D014807,1406-16-2,RXRA,6256,protein,Homo sapiens,9606,Vitamin D analog promotes the reaction [RXRA protein binds to CYP24A1 promoter],affects^binding|increases^reaction,21917910
Vitamin D,D014807,1406-16-2,VDR,7421,protein,Homo sapiens,9606,Vitamin D analog inhibits the reaction [VDR protein binds to CYP24A1 promoter],affects^binding|decreases^reaction,21917910
Vitamin K 3,D024483,58-27-5,CBR1,873,protein,Homo sapiens,9606,[S-Nitrosoglutathione binds to CBR1 protein] inhibits the reaction [CBR1 protein results in increased metabolism of Vitamin K 3],affects^binding|decreases^reaction|increases^metabolic processing,23295225
Vitamin K 3,D024483,58-27-5,DCXR,51181,protein,Homo sapiens,9606,[Vitamin K 3 co-treated with NADP] binds to DCXR protein,affects^binding|affects^cotreatment,25526675
Vitamin K 3,D024483,58-27-5,ELAVL1,1994,protein,Homo sapiens,9606,Vitamin K 3 inhibits the reaction [sodium arsenite promotes the reaction [ELAVL1 protein binds to and results in decreased degradation of SIRT1 mRNA]],affects^binding|decreases^degradation|decreases^reaction|increases^reaction,24106086
Vitamin K 3,D024483,58-27-5,ESR1,2099,protein,Homo sapiens,9606,Vitamin K 3 binds to ESR1 protein,affects^binding,15081572
Vitamin K 3,D024483,58-27-5,FTL,2512,protein,Homo sapiens,9606,Vitamin K 3 promotes the reaction [Iron binds to [FTL protein binds to FTMT protein]],affects^binding|increases^reaction,12644586
Vitamin K 3,D024483,58-27-5,HSD3B1,3283,protein,Homo sapiens,9606,[Vitamin K 3 co-treated with NADP] binds to HSD3B1 protein,affects^binding|affects^cotreatment,25526675
Vitamin K 3,D024483,58-27-5,JAK3,3718,protein,Homo sapiens,9606,[[Vitamin K 3 results in increased phosphorylation of JAK3 protein] which results in increased phosphorylation of and affects the localization of ELAVL1 protein] inhibits the reaction [ELAVL1 protein binds to and results in decreased degradation of SIRT1 mRNA],affects^binding|affects^localization|decreases^degradation|decreases^reaction|increases^phosphorylation,24106086
Vitamin K 3,D024483,58-27-5,RHOA,387,protein,Homo sapiens,9606,tempol inhibits the reaction [Vitamin K 3 inhibits the reaction [RHOA protein binds to Guanosine Triphosphate]],affects^binding|decreases^reaction,21257924
VL-0395,C492564,,CCKAR,886,protein,Homo sapiens,9606,VL-0395 inhibits the reaction [Bolton Hunter-cholecystokinin nonapeptide binds to CCKAR protein],affects^binding|decreases^reaction,21728335
vofopitant,C103207,168266-90-8,TACR1,6869,protein,Homo sapiens,9606,casopitant inhibits the reaction [vofopitant binds to TACR1 protein],affects^binding|decreases^reaction,21229983
volinanserin,C079049,,HTR2A,3356,protein,Homo sapiens,9606,volinanserin binds to and results in decreased activity of HTR2A protein,affects^binding|decreases^activity,19331461
volinanserin,C079049,,HTR7,3363,protein,Homo sapiens,9606,[volinanserin binds to and results in decreased activity of HTR7 protein] inhibits the reaction [5-carboxamidotryptamine results in increased abundance of Cyclic AMP],affects^binding|decreases^activity|decreases^reaction|increases^abundance,14578406
Vorinostat,D000077337,,ATG12,9140,protein,Homo sapiens,9606,Acetylcysteine inhibits the reaction [Vorinostat promotes the reaction [ATG5 protein binds to ATG12 protein]],affects^binding|decreases^reaction|increases^reaction,20543569
Vorinostat,D000077337,,ATG5,9474,protein,Homo sapiens,9606,Acetylcysteine inhibits the reaction [Vorinostat promotes the reaction [ATG5 protein binds to ATG12 protein]],affects^binding|decreases^reaction|increases^reaction,20543569
Vorinostat,D000077337,,CASP8,841,protein,Homo sapiens,9606,EIF2AK3 protein promotes the reaction [[Sorafenib co-treated with Vorinostat] promotes the reaction [CASP8 protein binds to ATG5 protein binds to HSPA5 protein binds to FAS protein]],affects^binding|affects^cotreatment|increases^reaction,18787411
Vorinostat,D000077337,,CREBBP,1387,protein,Homo sapiens,9606,Vorinostat promotes the reaction [PML protein binds to CREBBP protein],affects^binding|increases^reaction,19631782
Vorinostat,D000077337,,DAXX,1616,protein,Homo sapiens,9606,Vorinostat promotes the reaction [PML protein binds to DAXX protein],affects^binding|increases^reaction,19631782
Vorinostat,D000077337,,EIF2AK3,9451,protein,Homo sapiens,9606,EIF2AK3 protein promotes the reaction [[Sorafenib co-treated with Vorinostat] promotes the reaction [CASP8 protein binds to ATG5 protein binds to HSPA5 protein binds to FAS protein]],affects^binding|affects^cotreatment|increases^reaction,18787411
Vorinostat,D000077337,,EP300,2033,protein,Homo sapiens,9606,Vorinostat promotes the reaction [EP300 protein binds to RELA protein],affects^binding|increases^reaction,20421217
Vorinostat,D000077337,,FADD,8772,protein,Homo sapiens,9606,EIF2AK3 protein promotes the reaction [[Sorafenib co-treated with Vorinostat] promotes the reaction [FAS protein binds to FADD protein binds to CASP8 protein]],affects^binding|affects^cotreatment|increases^reaction,18787411
Vorinostat,D000077337,,FAS,355,protein,Homo sapiens,9606,EIF2AK3 protein promotes the reaction [[Sorafenib co-treated with Vorinostat] promotes the reaction [CASP8 protein binds to ATG5 protein binds to HSPA5 protein binds to FAS protein]],affects^binding|affects^cotreatment|increases^reaction,18787411
Vorinostat,D000077337,,HDAC2,3066,protein,Homo sapiens,9606,Vorinostat binds to and results in decreased activity of HDAC2 protein,affects^binding|decreases^activity,19084294
Vorinostat,D000077337,,HDAC3,8841,protein,Homo sapiens,9606,Vorinostat results in decreased activity of [HDAC3 protein binds to NCOR2 protein],affects^binding|decreases^activity,21548582
Vorinostat,D000077337,,HSPA5,3309,protein,Homo sapiens,9606,EIF2AK3 protein promotes the reaction [[Sorafenib co-treated with Vorinostat] promotes the reaction [CASP8 protein binds to ATG5 protein binds to HSPA5 protein binds to FAS protein]],affects^binding|affects^cotreatment|increases^reaction,18787411
Vorinostat,D000077337,,NCOR2,9612,protein,Homo sapiens,9606,Vorinostat results in decreased activity of [HDAC3 protein binds to NCOR2 protein],affects^binding|decreases^activity,21548582
Vorinostat,D000077337,,NFKB1,4790,protein,Homo sapiens,9606,[Bortezomib co-treated with Vorinostat] results in decreased activity of [NFKB1 protein binds to RELA protein],affects^binding|affects^cotreatment|decreases^activity,12893773
Vorinostat,D000077337,,PML,5371,protein,Homo sapiens,9606,Vorinostat promotes the reaction [PML protein binds to CREBBP protein],affects^binding|increases^reaction,19631782
Vorinostat,D000077337,,RELA,5970,protein,Homo sapiens,9606,[Bortezomib co-treated with Vorinostat] results in decreased activity of [NFKB1 protein binds to RELA protein],affects^binding|affects^cotreatment|decreases^activity,12893773
Vorinostat,D000077337,,SP100,6672,protein,Homo sapiens,9606,Vorinostat promotes the reaction [PML protein binds to SP100 protein],affects^binding|increases^reaction,19631782
Vorinostat,D000077337,,SUMO1,7341,protein,Homo sapiens,9606,Vorinostat promotes the reaction [PML protein binds to SUMO1 protein],affects^binding|increases^reaction,19631782
Vorinostat,D000077337,,THRA,7067,protein,Homo sapiens,9606,Vorinostat binds to and results in decreased activity of THRA protein,affects^binding|decreases^activity,25752796
Vorinostat,D000077337,,TNF,7124,protein,Homo sapiens,9606,Vorinostat inhibits the reaction [TNF protein promotes the reaction [RELA protein binds to PTGS2 promoter]],affects^binding|decreases^reaction|increases^reaction,16377638
Vorinostat,D000077337,,TP53,7157,protein,Homo sapiens,9606,Vorinostat promotes the reaction [PML protein binds to TP53 protein],affects^binding|increases^reaction,19631782
Vorinostat,D000077337,,UGT1A3,54659,protein,Homo sapiens,9606,[Warfarin binds to and results in increased activity of UGT1A3 protein] which results in increased glucuronidation of Vorinostat,affects^binding|increases^activity|increases^glucuronidation,25393417
vorozole,C060523,,CYP19A1,1588,protein,Homo sapiens,9606,vorozole analog binds to CYP19A1 protein,affects^binding,9720668
Vortioxetine,D000078784,,ADRB1,153,protein,Homo sapiens,9606,Vortioxetine binds to ADRB1 protein,affects^binding,21486038
Vortioxetine,D000078784,,HTR1A,3350,protein,Homo sapiens,9606,Vortioxetine binds to and results in increased activity of HTR1A protein,affects^binding|increases^activity,21486038
Vortioxetine,D000078784,,HTR1B,3351,protein,Homo sapiens,9606,Vortioxetine binds to and affects the activity of HTR1B protein,affects^activity|affects^binding,21486038
Vortioxetine,D000078784,,HTR3A,3359,protein,Homo sapiens,9606,Ondansetron affects the reaction [Vortioxetine binds to and affects the activity of HTR3A protein],affects^activity|affects^binding|affects^reaction,21486038
Vortioxetine,D000078784,,HTR7,3363,protein,Homo sapiens,9606,Vortioxetine binds to and results in decreased activity of HTR7 protein,affects^binding|decreases^activity,21486038
Vortioxetine,D000078784,,SLC6A4,6532,protein,Homo sapiens,9606,Vortioxetine binds to and results in decreased activity of SLC6A4 protein,affects^binding|decreases^activity,21486038
vosaroxin,C485113,,ARNT,405,protein,Homo sapiens,9606,vosaroxin inhibits the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to ARNT protein]],affects^binding|decreases^reaction|increases^reaction,29800573
vosaroxin,C485113,,HIF1A,3091,protein,Homo sapiens,9606,vosaroxin inhibits the reaction [Oxygen deficiency promotes the reaction [HIF1A protein binds to ARNT protein]],affects^binding|decreases^reaction|increases^reaction,29800573
voxelotor,C000628792,,HBB,3043,protein,Homo sapiens,9606,[voxelotor binds to and affects the folding of and results in increased stability of HBB protein] promotes the reaction [HBB protein binds to Oxygen],affects^binding|affects^folding|increases^reaction|increases^stability,33489427
VUF 5455,C438612,,ADORA1,134,protein,Homo sapiens,9606,VUF 5455 affects the reaction [Adenosine analog binds to and affects the activity of ADORA1 protein],affects^activity|affects^binding|affects^reaction,20571079
